"","sex","year","name","number"
"890","F",1912,"Ophelia",15
"891","F",1912,"Pansy",15
"892","F",1912,"Avis",14
"893","F",1912,"Clyde",14
"894","F",1912,"Delia",14
"895","F",1912,"Josie",14
"896","F",1912,"Lenora",14
"897","F",1912,"Lona",14
"898","F",1912,"Maxine",14
"899","F",1912,"Mazie",14
"900","F",1912,"Pearlie",14
"901","F",1912,"Roxie",14
"902","F",1912,"Allene",13
"903","F",1912,"Amanda",13
"904","F",1912,"Celia",13
"905","F",1912,"Fay",13
"906","F",1912,"Macie",13
"907","F",1912,"Mittie",13
"908","F",1912,"Selma",13
"909","F",1912,"Sylvia",13
"910","F",1912,"Audrey",12
"911","F",1912,"Hettie",12
"912","F",1912,"Jannie",12
"913","F",1912,"Maud",12
"914","F",1912,"Millie",12
"915","F",1912,"Winnie",12
"916","F",1912,"Barbara",11
"917","F",1912,"Johnnie",11
"918","F",1912,"Lucinda",11
"919","F",1912,"Mozell",11
"920","F",1912,"Vallie",11
"921","F",1912,"Zella",11
"922","F",1912,"Zelma",11
"923","F",1912,"Aline",10
"924","F",1912,"Belva",10
"925","F",1912,"Blanch",10
"926","F",1912,"Claudia",10
"927","F",1912,"Dessie",10
"928","F",1912,"Ester",10
"929","F",1912,"Harriet",10
"930","F",1912,"Ina",10
"931","F",1912,"Janet",10
"932","F",1912,"Katharine",10
"933","F",1912,"Matilda",10
"934","F",1912,"Miriam",10
"935","F",1912,"Polly",10
"936","F",1912,"Queen",10
"937","F",1912,"Robbie",10
"938","F",1912,"Vergie",10
"939","F",1912,"Vertie",10
"940","F",1912,"Aileen",9
"941","F",1912,"Amy",9
"942","F",1912,"Dolly",9
"943","F",1912,"Donnie",9
"944","F",1912,"Estell",9
"945","F",1912,"Eugenia",9
"946","F",1912,"Glennie",9
"947","F",1912,"Iola",9
"948","F",1912,"Jeanette",9
"949","F",1912,"Kattie",9
"950","F",1912,"Lelia",9
"951","F",1912,"Lina",9
"952","F",1912,"Linda",9
"953","F",1912,"Linnie",9
"954","F",1912,"Lorena",9
"955","F",1912,"Madge",9
"956","F",1912,"Mallie",9
"957","F",1912,"Nona",9
"958","F",1912,"Odell",9
"959","F",1912,"Opal",9
"960","F",1912,"Pennie",9
"961","F",1912,"Vada",9
"962","F",1912,"Adele",8
"963","F",1912,"Alta",8
"964","F",1912,"Augusta",8
"965","F",1912,"Belle",8
"966","F",1912,"Geraldine",8
"967","F",1912,"James",8
"968","F",1912,"Lettie",8
"969","F",1912,"Lora",8
"970","F",1912,"Patricia",8
"971","F",1912,"Patsy",8
"972","F",1912,"Queenie",8
"973","F",1912,"Shirley",8
"974","F",1912,"Tempie",8
"975","F",1912,"Theresa",8
"976","F",1912,"Velva",8
"977","F",1912,"Vernie",8
"978","F",1912,"Birdie",7
"979","F",1912,"Carolyn",7
"980","F",1912,"Corine",7
"981","F",1912,"Creola",7
"982","F",1912,"Easter",7
"983","F",1912,"Ellie",7
"984","F",1912,"Flonnie",7
"985","F",1912,"Genevieve",7
"986","F",1912,"Jewell",7
"987","F",1912,"Joyce",7
"988","F",1912,"Lacy",7
"989","F",1912,"Lennie",7
"990","F",1912,"Lily",7
"991","F",1912,"Lovie",7
"992","F",1912,"Madie",7
"993","F",1912,"Magnolia",7
"994","F",1912,"Mandy",7
"995","F",1912,"Marian",7
"996","F",1912,"Maybelle",7
"997","F",1912,"Melba",7
"998","F",1912,"Nita",7
"999","F",1912,"Ossie",7
"1000","F",1912,"Retha",7
"1001","F",1912,"Wilhelmina",7
"1002","F",1912,"Willa",7
"1003","F",1912,"Winifred",7
"1004","F",1912,"Alda",6
"1005","F",1912,"Allean",6
"1006","F",1912,"Berta",6
"1007","F",1912,"Blanchie",6
"1008","F",1912,"Bulah",6
"1009","F",1912,"Celeste",6
"1010","F",1912,"Cynthia",6
"1011","F",1912,"Estie",6
"1012","F",1912,"Florine",6
"1013","F",1912,"Frankie",6
"1014","F",1912,"Harriett",6
"1015","F",1912,"Helena",6
"1016","F",1912,"Imogene",6
"1017","F",1912,"Isabel",6
"1018","F",1912,"Isabelle",6
"1019","F",1912,"Jettie",6
"1020","F",1912,"Jewel",6
"1021","F",1912,"June",6
"1022","F",1912,"Lattie",6
"1023","F",1912,"Lee",6
"1024","F",1912,"Leora",6
"1025","F",1912,"Lorene",6
"1026","F",1912,"Luella",6
"1027","F",1912,"Luna",6
"1028","F",1912,"Maria",6
"1029","F",1912,"Nola",6
"1030","F",1912,"Nonie",6
"1031","F",1912,"Ocie",6
"1032","F",1912,"Peggy",6
"1033","F",1912,"Rhoda",6
"1034","F",1912,"Savannah",6
"1035","F",1912,"Sennie",6
"1036","F",1912,"Tessie",6
"1037","F",1912,"Tillie",6
"1038","F",1912,"Treva",6
"1039","F",1912,"Una",6
"1040","F",1912,"Vennie",6
"1041","F",1912,"Vida",6
"1042","F",1912,"Zenobia",6
"1043","F",1912,"Adelaide",5
"1044","F",1912,"Adell",5
"1045","F",1912,"Alease",5
"1046","F",1912,"Alene",5
"1047","F",1912,"Almeta",5
"1048","F",1912,"Althea",5
"1049","F",1912,"Amelia",5
"1050","F",1912,"Anita",5
"1051","F",1912,"Arlene",5
"1052","F",1912,"Artie",5
"1053","F",1912,"Bess",5
"1054","F",1912,"Caroline",5
"1055","F",1912,"Christina",5
"1056","F",1912,"Claire",5
"1057","F",1912,"Constance",5
"1058","F",1912,"Corrie",5
"1059","F",1912,"Dorothea",5
"1060","F",1912,"Dorthy",5
"1061","F",1912,"Earlie",5
"1062","F",1912,"Elvira",5
"1063","F",1912,"Eulah",5
"1064","F",1912,"Evie",5
"1065","F",1912,"Fanny",5
"1066","F",1912,"Foy",5
"1067","F",1912,"George",5
"1068","F",1912,"Gertha",5
"1069","F",1912,"Gussie",5
"1070","F",1912,"Gwendolyn",5
"1071","F",1912,"Idell",5
"1072","F",1912,"Iona",5
"1073","F",1912,"Iris",5
"1074","F",1912,"Joan",5
"1075","F",1912,"Joanna",5
"1076","F",1912,"Leslie",5
"1077","F",1912,"Lethia",5
"1078","F",1912,"Liddie",5
"1079","F",1912,"Lilly",5
"1080","F",1912,"Louie",5
"1081","F",1912,"Lulu",5
"1082","F",1912,"Luvenia",5
"1083","F",1912,"Mavis",5
"1084","F",1912,"Melissa",5
"1085","F",1912,"Melva",5
"1086","F",1912,"Molly",5
"1087","F",1912,"Monie",5
"1088","F",1912,"Monnie",5
"1089","F",1912,"Myra",5
"1090","F",1912,"Myrtie",5
"1091","F",1912,"Nealie",5
"1092","F",1912,"Nezzie",5
"1093","F",1912,"Oleta",5
"1094","F",1912,"Oma",5
"1095","F",1912,"Omie",5
"1096","F",1912,"Otelia",5
"1097","F",1912,"Patty",5
"1098","F",1912,"Rosella",5
"1099","F",1912,"Rosia",5
"1100","F",1912,"Rossie",5
"1101","F",1912,"Sophia",5
"1102","F",1912,"Swannie",5
"1103","F",1912,"Trula",5
"1104","F",1912,"Verdie",5
"1105","F",1912,"Verona",5
"1106","F",1912,"William",5
"1107","F",1912,"Zola",5
"1108","F",1913,"Mary",1180
"1109","F",1913,"Annie",521
"1110","F",1913,"Ruth",355
"1111","F",1913,"Margaret",354
"1112","F",1913,"Elizabeth",306
"1113","F",1913,"Ruby",304
"1114","F",1913,"Ethel",248
"1115","F",1913,"Mildred",248
"1116","F",1913,"Louise",237
"1117","F",1913,"Helen",226
"1118","F",1913,"Bessie",206
"1119","F",1913,"Sarah",201
"1120","F",1913,"Virginia",192
"1121","F",1913,"Dorothy",186
"1122","F",1913,"Gladys",186
"1123","F",1913,"Lillian",179
"1124","F",1913,"Edna",178
"1125","F",1913,"Hazel",170
"1126","F",1913,"Martha",168
"1127","F",1913,"Hattie",167
"1128","F",1913,"Lillie",166
"1129","F",1913,"Frances",164
"1130","F",1913,"Thelma",161
"1131","F",1913,"Nellie",159
"1132","F",1913,"Alice",158
"1133","F",1913,"Grace",156
"1134","F",1913,"Myrtle",149
"1135","F",1913,"Bertha",147
"1136","F",1913,"Pauline",146
"1137","F",1913,"Evelyn",145
"1138","F",1913,"Pearl",144
"1139","F",1913,"Viola",139
"1140","F",1913,"Eva",138
"1141","F",1913,"Lucille",138
"1142","F",1913,"Beatrice",134
"1143","F",1913,"Lucy",132
"1144","F",1913,"Minnie",132
"1145","F",1913,"Rosa",130
"1146","F",1913,"Carrie",125
"1147","F",1913,"Mamie",124
"1148","F",1913,"Willie",124
"1149","F",1913,"Jessie",122
"1150","F",1913,"Irene",121
"1151","F",1913,"Emma",120
"1152","F",1913,"Mattie",119
"1153","F",1913,"Clara",118
"1154","F",1913,"Maggie",118
"1155","F",1913,"Mabel",116
"1156","F",1913,"Lena",111
"1157","F",1913,"Fannie",109
"1158","F",1913,"Edith",108
"1159","F",1913,"Marie",108
"1160","F",1913,"Ella",105
"1161","F",1913,"Beulah",103
"1162","F",1913,"Cora",97
"1163","F",1913,"Gertrude",96
"1164","F",1913,"Mae",96
"1165","F",1913,"Alma",95
"1166","F",1913,"Elsie",95
"1167","F",1913,"Josephine",94
"1168","F",1913,"Julia",94
"1169","F",1913,"Ida",93
"1170","F",1913,"Sadie",92
"1171","F",1913,"Daisy",91
"1172","F",1913,"Lula",91
"1173","F",1913,"Nancy",90
"1174","F",1913,"Anna",89
"1175","F",1913,"Blanche",85
"1176","F",1913,"Laura",85
"1177","F",1913,"Mable",83
"1178","F",1913,"Catherine",80
"1179","F",1913,"Kathleen",78
"1180","F",1913,"Esther",77
"1181","F",1913,"Sallie",77
"1182","F",1913,"Florence",73
"1183","F",1913,"Katie",72
"1184","F",1913,"Lois",71
"1185","F",1913,"Rachel",71
"1186","F",1913,"Inez",69
"1187","F",1913,"Katherine",69
"1188","F",1913,"Dora",68
"1189","F",1913,"Eula",67
"1190","F",1913,"Addie",66
"1191","F",1913,"Geneva",66
"1192","F",1913,"Nannie",66
"1193","F",1913,"Ada",65
"1194","F",1913,"Eunice",64
"1195","F",1913,"Stella",63
"1196","F",1913,"Lizzie",60
"1197","F",1913,"Maude",59
"1198","F",1913,"Lola",57
"1199","F",1913,"Susie",57
"1200","F",1913,"Flora",56
"1201","F",1913,"Vera",56
"1202","F",1913,"Essie",55
"1203","F",1913,"Georgia",55
"1204","F",1913,"Bernice",54
"1205","F",1913,"Juanita",53
"1206","F",1913,"Lottie",53
"1207","F",1913,"Agnes",52
"1208","F",1913,"Bonnie",52
"1209","F",1913,"Ollie",52
"1210","F",1913,"Estelle",51
"1211","F",1913,"Eleanor",50
"1212","F",1913,"Janie",49
"1213","F",1913,"Betty",48
"1214","F",1913,"Christine",48
"1215","F",1913,"Nettie",48
"1216","F",1913,"Doris",47
"1217","F",1913,"Ellen",47
"1218","F",1913,"Etta",46
"1219","F",1913,"Bettie",45
"1220","F",1913,"Ann",44
"1221","F",1913,"Naomi",44
"1222","F",1913,"Nora",44
"1223","F",1913,"Wilma",44
"1224","F",1913,"Della",43
"1225","F",1913,"Effie",42
"1226","F",1913,"Nina",42
"1227","F",1913,"Marjorie",41
"1228","F",1913,"Vivian",40
"1229","F",1913,"Lessie",39
"1230","F",1913,"Rebecca",38
"1231","F",1913,"Rose",38
"1232","F",1913,"Anne",37
"1233","F",1913,"Hilda",37
"1234","F",1913,"Lela",37
"1235","F",1913,"Lucile",37
"1236","F",1913,"Velma",37
"1237","F",1913,"Ola",36
"1238","F",1913,"Flossie",35
"1239","F",1913,"Sally",35
"1240","F",1913,"Ora",34
"1241","F",1913,"Sara",34
"1242","F",1913,"Cleo",33
"1243","F",1913,"Mozelle",33
"1244","F",1913,"Nell",33
"1245","F",1913,"Alberta",32
"1246","F",1913,"Jennie",32
"1247","F",1913,"Leona",32
"1248","F",1913,"Margie",32
"1249","F",1913,"Callie",31
"1250","F",1913,"Eloise",31
"1251","F",1913,"Odessa",31
"1252","F",1913,"Emily",30
"1253","F",1913,"Henrietta",29
"1254","F",1913,"Reba",29
"1255","F",1913,"Erma",28
"1256","F",1913,"Leola",27
"1257","F",1913,"Shirley",27
"1258","F",1913,"Winnie",27
"1259","F",1913,"Bertie",25
"1260","F",1913,"Hettie",25
"1261","F",1913,"Jane",25
"1262","F",1913,"Roberta",25
"1263","F",1913,"Elnora",24
"1264","F",1913,"Ila",24
"1265","F",1913,"Kathryn",24
"1266","F",1913,"Letha",24
"1267","F",1913,"May",24
"1268","F",1913,"Mollie",24
"1269","F",1913,"Allie",23
"1270","F",1913,"Hallie",23
"1271","F",1913,"Ina",23
"1272","F",1913,"Rosie",23
"1273","F",1913,"Roxie",23
"1274","F",1913,"Sue",23
"1275","F",1913,"Violet",23
"1276","F",1913,"Amanda",22
"1277","F",1913,"Elma",22
"1278","F",1913,"Estella",22
"1279","F",1913,"Goldie",22
"1280","F",1913,"Jean",22
"1281","F",1913,"Lila",22
"1282","F",1913,"Marion",22
"1283","F",1913,"Pattie",21
"1284","F",1913,"Rosetta",21
"1285","F",1913,"Selma",21
"1286","F",1913,"Victoria",21
"1287","F",1913,"Faye",20
"1288","F",1913,"Gracie",20
"1289","F",1913,"Johnnie",20
"1290","F",1913,"Charlotte",19
"1291","F",1913,"Connie",19
"1292","F",1913,"Hannah",19
"1293","F",1913,"Iva",19
"1294","F",1913,"Lettie",19
"1295","F",1913,"Olivia",19
"1296","F",1913,"Opal",19
"1297","F",1913,"Pansy",19
"1298","F",1913,"Clyde",18
"1299","F",1913,"Dollie",18
"1300","F",1913,"Eliza",18
"1301","F",1913,"Gertie",18
"1302","F",1913,"Kate",18
"1303","F",1913,"Maxine",18
"1304","F",1913,"Novella",18
"1305","F",1913,"Virgie",18
"1306","F",1913,"Barbara",17
"1307","F",1913,"Carolyn",17
"1308","F",1913,"Rena",17
"1309","F",1913,"Cornelia",16
"1310","F",1913,"Madeline",16
"1311","F",1913,"Madge",16
"1312","F",1913,"Ophelia",16
"1313","F",1913,"Queen",16
"1314","F",1913,"Susan",16
"1315","F",1913,"Adelaide",15
"1316","F",1913,"Iola",15
"1317","F",1913,"Lorene",15
"1318","F",1913,"Sudie",15
"1319","F",1913,"Zelma",15
"1320","F",1913,"Aileen",14
"1321","F",1913,"Alene",14
"1322","F",1913,"Blanch",14
"1323","F",1913,"Claudia",14
"1324","F",1913,"Dessie",14
"1325","F",1913,"Donnie",14
"1326","F",1913,"Irma",14
"1327","F",1913,"Jannie",14
"1328","F",1913,"Lona",14
"1329","F",1913,"Lydia",14
"1330","F",1913,"Marguerite",14
"1331","F",1913,"Miriam",14
"1332","F",1913,"Celia",13
"1333","F",1913,"Elva",13
"1334","F",1913,"Francis",13
"1335","F",1913,"Hester",13
"1336","F",1913,"Josie",13
"1337","F",1913,"Odell",13
"1338","F",1913,"Sylvia",13
"1339","F",1913,"Audrey",12
"1340","F",1913,"Ava",12
"1341","F",1913,"Avis",12
"1342","F",1913,"Ester",12
"1343","F",1913,"Fay",12
"1344","F",1913,"Georgie",12
"1345","F",1913,"Isabel",12
"1346","F",1913,"Mallie",12
"1347","F",1913,"Matilda",12
"1348","F",1913,"Mavis",12
"1349","F",1913,"Polly",12
"1350","F",1913,"Verna",12
"1351","F",1913,"Arlene",11
"1352","F",1913,"Augusta",11
"1353","F",1913,"Cassie",11
"1354","F",1913,"Clarice",11
"1355","F",1913,"Dixie",11
"1356","F",1913,"Iris",11
"1357","F",1913,"Lora",11
"1358","F",1913,"Maud",11
"1359","F",1913,"Millie",11
"1360","F",1913,"Muriel",11
"1361","F",1913,"Nona",11
"1362","F",1913,"Vernie",11
"1363","F",1913,"Allene",10
"1364","F",1913,"Delia",10
"1365","F",1913,"Frankie",10
"1366","F",1913,"Harriet",10
"1367","F",1913,"Johnsie",10
"1368","F",1913,"Lelia",10
"1369","F",1913,"Lina",10
"1370","F",1913,"Lorena",10
"1371","F",1913,"Lorraine",10
"1372","F",1913,"Luvenia",10
"1373","F",1913,"Mittie",10
"1374","F",1913,"Onnie",10
"1375","F",1913,"Pearlie",10
"1376","F",1913,"Retha",10
"1377","F",1913,"Theresa",10
"1378","F",1913,"Vergie",10
"1379","F",1913,"Zora",10
"1380","F",1913,"Alva",9
"1381","F",1913,"Blannie",9
"1382","F",1913,"Dolly",9
"1383","F",1913,"Dovie",9
"1384","F",1913,"Eugenia",9
"1385","F",1913,"Janet",9
"1386","F",1913,"June",9
"1387","F",1913,"Lee",9
"1388","F",1913,"Lenora",9
"1389","F",1913,"Leora",9
"1390","F",1913,"Lonnie",9
"1391","F",1913,"Lou",9
"1392","F",1913,"Macie",9
"1393","F",1913,"Maybell",9
"1394","F",1913,"Nola",9
"1395","F",1913,"Norma",9
"1396","F",1913,"Sophia",9
"1397","F",1913,"Willa",9
"1398","F",1913,"Zula",9
"1399","F",1913,"Alda",8
"1400","F",1913,"Aline",8
"1401","F",1913,"Almeta",8
"1402","F",1913,"Amy",8
"1403","F",1913,"Caroline",8
"1404","F",1913,"Emmer",8
"1405","F",1913,"Era",8
"1406","F",1913,"Florine",8
"1407","F",1913,"Harriett",8
"1408","F",1913,"Jeannette",8
"1409","F",1913,"Katharine",8
"1410","F",1913,"Linda",8
"1411","F",1913,"Lissie",8
"1412","F",1913,"Madie",8
"1413","F",1913,"Mammie",8
"1414","F",1913,"Margret",8
"1415","F",1913,"Maria",8
"1416","F",1913,"Marian",8
"1417","F",1913,"Nelle",8
"1418","F",1913,"Rubye",8
"1419","F",1913,"Winifred",8
"1420","F",1913,"Zola",8
"1421","F",1913,"Annabelle",7
"1422","F",1913,"Birdie",7
"1423","F",1913,"Cynthia",7
"1424","F",1913,"Ernestine",7
"1425","F",1913,"Genevieve",7
"1426","F",1913,"Glennie",7
"1427","F",1913,"Isabell",7
"1428","F",1913,"Jewell",7
"1429","F",1913,"Leila",7
"1430","F",1913,"Lilly",7
"1431","F",1913,"Lucinda",7
"1432","F",1913,"Luella",7
"1433","F",1913,"Merle",7
"1434","F",1913,"Mozell",7
"1435","F",1913,"Neva",7
"1436","F",1913,"Olive",7
"1437","F",1913,"Oma",7
"1438","F",1913,"Patricia",7
"1439","F",1913,"Peggy",7
"1440","F",1913,"Rita",7
"1441","F",1913,"Rosella",7
"1442","F",1913,"Roxanna",7
"1443","F",1913,"Sybil",7
"1444","F",1913,"Abbie",6
"1445","F",1913,"Belva",6
"1446","F",1913,"Clarine",6
"1447","F",1913,"Classie",6
"1448","F",1913,"Corine",6
"1449","F",1913,"Delilah",6
"1450","F",1913,"Dorthy",6
"1451","F",1913,"Easter",6
"1452","F",1913,"Ellie",6
"1453","F",1913,"Estell",6
"1454","F",1913,"Floy",6
"1455","F",1913,"Foy",6
"1456","F",1913,"Gussie",6
"1457","F",1913,"Hellen",6
"1458","F",1913,"Isabelle",6
"1459","F",1913,"James",6
"1460","F",1913,"Leah",6
"1461","F",1913,"Linnie",6
"1462","F",1913,"Lonie",6
"1463","F",1913,"Lossie",6
"1464","F",1913,"Magnolia",6
"1465","F",1913,"Melba",6
"1466","F",1913,"Myra",6
"1467","F",1913,"Myrtie",6
"1468","F",1913,"Nita",6
"1469","F",1913,"Onie",6
"1470","F",1913,"Phyllis",6
"1471","F",1913,"Robert",6
"1472","F",1913,"Ruthie",6
"1473","F",1913,"Savannah",6
"1474","F",1913,"Tempie",6
"1475","F",1913,"Tessie",6
"1476","F",1913,"Una",6
"1477","F",1913,"Vallie",6
"1478","F",1913,"Veola",6
"1479","F",1913,"Vida",6
"1480","F",1913,"Amelia",5
"1481","F",1913,"Artie",5
"1482","F",1913,"Belle",5
"1483","F",1913,"Blonnie",5
"1484","F",1913,"Bulah",5
"1485","F",1913,"Carol",5
"1486","F",1913,"Charity",5
"1487","F",1913,"Corinne",5
"1488","F",1913,"Earline",5
"1489","F",1913,"Eddie",5
"1490","F",1913,"Elisabeth",5
"1491","F",1913,"Elizebeth",5
"1492","F",1913,"Florida",5
"1493","F",1913,"Genora",5
"1494","F",1913,"Geraldine",5
"1495","F",1913,"Gwendolyn",5
"1496","F",1913,"Isabella",5
"1497","F",1913,"Jeanette",5
"1498","F",1913,"Jettie",5
"1499","F",1913,"Johnie",5
"1500","F",1913,"Joyce",5
"1501","F",1913,"Kathryne",5
"1502","F",1913,"Lacy",5
"1503","F",1913,"Leslie",5
"1504","F",1913,"Lovie",5
"1505","F",1913,"Mandy",5
"1506","F",1913,"Maxie",5
"1507","F",1913,"Maybelle",5
"1508","F",1913,"Mazzie",5
"1509","F",1913,"Meta",5
"1510","F",1913,"Nonnie",5
"1511","F",1913,"Pearle",5
"1512","F",1913,"Pearline",5
"1513","F",1913,"Pennie",5
"1514","F",1913,"Phoebe",5
"1515","F",1913,"Rachael",5
"1516","F",1913,"Robena",5
"1517","F",1913,"Rosalee",5
"1518","F",1913,"Rosalie",5
"1519","F",1913,"Tennie",5
"1520","F",1913,"Treva",5
"1521","F",1913,"Vashti",5
"1522","F",1913,"Verda",5
"1523","F",1913,"Vertie",5
"1524","F",1913,"Vinnie",5
"1525","F",1913,"Winona",5
"1526","F",1914,"Mary",1581
"1527","F",1914,"Annie",586
"1528","F",1914,"Margaret",485
"1529","F",1914,"Ruth",474
"1530","F",1914,"Elizabeth",385
"1531","F",1914,"Ruby",375
"1532","F",1914,"Helen",330
"1533","F",1914,"Mildred",329
"1534","F",1914,"Virginia",298
"1535","F",1914,"Ethel",287
"1536","F",1914,"Louise",285
"1537","F",1914,"Thelma",274
"1538","F",1914,"Edna",272
"1539","F",1914,"Dorothy",266
"1540","F",1914,"Martha",244
"1541","F",1914,"Sarah",232
"1542","F",1914,"Frances",224
"1543","F",1914,"Hazel",223
"1544","F",1914,"Bessie",222
"1545","F",1914,"Lillie",217
"1546","F",1914,"Lillian",214
"1547","F",1914,"Alice",213
"1548","F",1914,"Pauline",211
"1549","F",1914,"Gladys",206
"1550","F",1914,"Grace",197
"1551","F",1914,"Minnie",185
"1552","F",1914,"Pearl",184
"1553","F",1914,"Lucille",182
"1554","F",1914,"Nellie",180
"1555","F",1914,"Bertha",178
"1556","F",1914,"Hattie",173
"1557","F",1914,"Edith",172
"1558","F",1914,"Carrie",171
"1559","F",1914,"Myrtle",169
"1560","F",1914,"Willie",168
"1561","F",1914,"Clara",166
"1562","F",1914,"Evelyn",166
"1563","F",1914,"Eva",165
"1564","F",1914,"Emma",164
"1565","F",1914,"Lucy",164
"1566","F",1914,"Mattie",162
"1567","F",1914,"Jessie",157
"1568","F",1914,"Mamie",152
"1569","F",1914,"Beatrice",143
"1570","F",1914,"Ida",143
"1571","F",1914,"Rosa",140
"1572","F",1914,"Irene",139
"1573","F",1914,"Mabel",138
"1574","F",1914,"Fannie",133
"1575","F",1914,"Julia",132
"1576","F",1914,"Maggie",132
"1577","F",1914,"Alma",130
"1578","F",1914,"Viola",129
"1579","F",1914,"Beulah",127
"1580","F",1914,"Ella",126
"1581","F",1914,"Lois",126
"1582","F",1914,"Marie",125
"1583","F",1914,"Katie",120
"1584","F",1914,"Catherine",118
"1585","F",1914,"Laura",118
"1586","F",1914,"Sadie",117
"1587","F",1914,"Geneva",116
"1588","F",1914,"Josephine",115
"1589","F",1914,"Lula",114
"1590","F",1914,"Elsie",108
"1591","F",1914,"Gertrude",107
"1592","F",1914,"Sallie",105
"1593","F",1914,"Katherine",104
"1594","F",1914,"Florence",101
"1595","F",1914,"Nancy",100
"1596","F",1914,"Anna",99
"1597","F",1914,"Esther",98
"1598","F",1914,"Mae",96
"1599","F",1914,"Cora",91
"1600","F",1914,"Daisy",90
"1601","F",1914,"Lena",89
"1602","F",1914,"Inez",87
"1603","F",1914,"Eunice",86
"1604","F",1914,"Rachel",85
"1605","F",1914,"Ada",83
"1606","F",1914,"Estelle",81
"1607","F",1914,"Addie",79
"1608","F",1914,"Susie",78
"1609","F",1914,"Kathleen",76
"1610","F",1914,"Mable",76
"1611","F",1914,"Maude",76
"1612","F",1914,"Eula",75
"1613","F",1914,"Betty",73
"1614","F",1914,"Doris",73
"1615","F",1914,"Essie",72
"1616","F",1914,"Lottie",72
"1617","F",1914,"Nannie",71
"1618","F",1914,"Christine",70
"1619","F",1914,"Vera",70
"1620","F",1914,"Agnes",69
"1621","F",1914,"Dora",69
"1622","F",1914,"Blanche",68
"1623","F",1914,"Georgia",68
"1624","F",1914,"Bernice",67
"1625","F",1914,"Bonnie",65
"1626","F",1914,"Janie",65
"1627","F",1914,"Lizzie",65
"1628","F",1914,"Ellen",64
"1629","F",1914,"Sara",64
"1630","F",1914,"Ollie",63
"1631","F",1914,"Flora",62
"1632","F",1914,"Lessie",62
"1633","F",1914,"Effie",60
"1634","F",1914,"Eleanor",59
"1635","F",1914,"Bettie",58
"1636","F",1914,"Naomi",58
"1637","F",1914,"Marjorie",56
"1638","F",1914,"Juanita",55
"1639","F",1914,"Margie",55
"1640","F",1914,"Nina",55
"1641","F",1914,"Vivian",54
"1642","F",1914,"Ola",51
"1643","F",1914,"Rose",49
"1644","F",1914,"Stella",49
"1645","F",1914,"Emily",48
"1646","F",1914,"Lela",48
"1647","F",1914,"Lucile",47
"1648","F",1914,"Nora",47
"1649","F",1914,"Rebecca",46
"1650","F",1914,"Alberta",45
"1651","F",1914,"Della",43
"1652","F",1914,"Nettie",43
"1653","F",1914,"Velma",43
"1654","F",1914,"Cleo",42
"1655","F",1914,"Flossie",41
"1656","F",1914,"Jennie",41
"1657","F",1914,"Lola",41
"1658","F",1914,"Wilma",40
"1659","F",1914,"Callie",39
"1660","F",1914,"Etta",39
"1661","F",1914,"Leola",39
"1662","F",1914,"Mozelle",38
"1663","F",1914,"Anne",37
"1664","F",1914,"Eloise",37
"1665","F",1914,"Ora",37
"1666","F",1914,"Roberta",37
"1667","F",1914,"Allie",36
"1668","F",1914,"Ann",36
"1669","F",1914,"Eliza",35
"1670","F",1914,"Jane",35
"1671","F",1914,"Marion",35
"1672","F",1914,"Rosie",35
"1673","F",1914,"Elnora",34
"1674","F",1914,"Kathryn",34
"1675","F",1914,"Elma",33
"1676","F",1914,"Faye",33
"1677","F",1914,"Nell",33
"1678","F",1914,"Hilda",31
"1679","F",1914,"Violet",31
