"year","month","tmean","tmin","tmax","precip"
"2009","01",3.9610002040863,-1.45500004291534,9.37899971008301,68.0609970092773
"2009","02",6.47200012207031,-0.412999987602234,13.3579998016357,27.8530006408691
"2009","03",9.88700008392334,4.16599988937378,15.6090002059937,198.345993041992
"2009","04",16.0790004730225,9.16199970245361,22.9979991912842,36.9459991455078
"2009","05",20.9210014343262,15.3020000457764,26.5410003662109,120.138000488281
"2009","06",25.2570018768311,19.7870006561279,30.7280006408691,145.462997436523
"2009","07",25.6270008087158,20.0389995574951,31.2169990539551,65.0839996337891
"2009","08",26.5260009765625,21.2560005187988,31.7970008850098,91.0690002441406
"2009","09",21.6460018157959,16.3279991149902,26.9650001525879,104.72200012207
"2009","10",15.6680011749268,10.2600002288818,21.0779991149902,31.6439990997314
"2009","11",11.8910007476807,6.12900018692017,17.6539993286133,152.953994750977
"2009","12",5.01500034332275,-0.52700001001358,10.5579996109009,159.162994384766
"2010","01",3.33700013160706,-2.50500011444092,9.18000030517578,117.815002441406
"2010","02",2.91100025177002,-2.45199990272522,8.27499961853027,82.963996887207
"2010","03",10.6950006484985,3.8970000743866,17.4939994812012,83.3399963378906
"2010","04",17.3010005950928,9.61499977111816,24.988000869751,41.0709991455078
"2010","05",22.1100006103516,16.4750003814697,27.746000289917,163.384994506836
"2010","06",27.2500019073486,21.4619998931885,33.0390014648438,72.9779968261719
"2010","07",27.6210021972656,21.6749992370605,33.568000793457,76.3539962768555
"2010","08",26.7720012664795,21.4619998931885,32.0849990844727,144.026992797852
"2010","09",24.2600002288818,17.3349990844727,31.1870002746582,171.832000732422
"2010","10",16.8270015716553,9.92800045013428,23.7259998321533,41.2410011291504
"2010","11",10.1510000228882,3.05699992179871,17.2469997406006,25.4120006561279
"2010","12",1.32000005245209,-3.64000010490417,6.28000020980835,59.5379981994629
"2011","01",2.98200011253357,-2.65100002288818,8.61699962615967,37.023998260498
"2011","02",7.45600032806396,0.0860000029206276,14.8269996643066,32.7350006103516
"2011","03",10.488000869751,3.51900005340576,17.4570007324219,99.5979995727539
"2011","04",16.8439998626709,10.0570001602173,23.6310005187988,91.8190002441406
"2011","05",20.6020011901855,14.4250001907349,26.7789993286133,79.8320007324219
"2011","06",26.0650005340576,19.5,32.6310005187988,50.4580001831055
"2011","07",28.1180019378662,21.6270008087158,34.6100006103516,64.1910018920898
